,CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,VL_FRETE,VL_SEGURO
15437699,2010,5,85322410,11,249,BA,4,517700,44000,3,624,12,0
15437996,2010,10,85322410,11,455,ES,4,817700,25000,0,50,6,0
15438851,2010,9,85322410,11,23,MG,4,817700,6000,3,61,24,0
15441227,2010,6,85322410,11,190,MG,4,817700,218000,25,1869,435,8
15442083,2010,10,85322410,11,493,RS,4,1017600,234754,14,1838,136,3
15443175,2010,12,85322410,11,455,PR,4,915200,313500,16,4341,148,9
15443488,2010,11,85322410,11,160,PR,4,915200,10723528,332,101263,3445,178
15444400,2010,3,85322410,11,160,RS,4,1017600,677126,72,3634,574,3
15445003,2010,11,85322410,11,741,SP,4,817600,3270000,269,11571,1584,4
15445183,2010,4,85322410,11,351,BA,1,717800,35000,24,685,22,0
15445736,2010,8,85322410,11,267,SP,4,817700,6955000,143,23506,945,5
15446608,2010,10,85322410,11,267,PR,1,917800,6452000,115,32423,218,63
15446680,2010,8,85322410,11,267,RS,4,1017600,1376000,54,6146,534,13
15447187,2010,8,85322410,11,267,SP,4,817600,66000,1,657,10,0
15448547,2010,2,85322410,11,160,MG,4,817700,790000,17,6937,299,11
15449769,2010,12,85322410,11,455,RS,4,1017600,474140,73,2024,1153,3
15450282,2010,8,85322410,11,493,PR,4,817600,8000,0,83,2,0
15451506,2010,6,85322410,11,776,SP,1,817800,3000,2,384,4,1
15451606,2010,6,85322410,11,187,SP,4,817600,46000,0,2934,3,2
15452153,2010,5,85322410,11,741,RS,4,1017600,94000,8,614,67,1
15452853,2010,12,85322410,11,399,MG,4,615100,4986272,149,56530,1939,89
15453685,2010,11,85322410,11,365,AM,4,227700,189935,20,6991,293,10
15453843,2010,3,85322410,11,399,AM,4,817700,51209000,79,115014,3952,70
15454149,2010,3,85322410,11,23,SP,1,817800,2944000,14,5559,28,8
15454365,2010,11,85322410,11,383,SP,4,817600,1069000,103,10445,885,2
15454645,2010,11,85322410,11,160,MG,4,817600,1242000,18,4462,229,8
15454939,2010,11,85322410,11,493,SP,1,817800,500,1,129,1,0
15455020,2010,12,85322410,11,399,PE,4,417700,650,0,329,7,3
15455216,2010,7,85322410,11,365,PR,4,817600,250500,71,14701,791,19
15456816,2010,7,85322410,11,351,RS,1,1017700,1291000,428,5564,78,0
15457066,2010,7,85322410,11,249,PR,1,817800,20000,1,1290,8,3
15458547,2010,6,85322410,11,267,PR,4,915200,76000,2,197,38,0
15459113,2010,7,85322410,11,160,BA,4,517700,700000,42,2003,231,3
15459223,2010,9,85322410,11,160,AM,4,817700,9357000,309,46903,4568,36
15459377,2010,11,85322410,11,161,MG,4,817600,370000,9,680,329,0
15459824,2010,5,85322410,11,365,MG,1,817800,84000,8,11816,108,14
15460287,2010,1,85322410,11,455,RS,4,1017600,219118,6,1578,154,2
15460787,2010,2,85322410,11,161,PR,1,917800,2272000,88,12226,73,26
15461060,2010,8,85322410,11,161,MG,4,817700,9200,2,240,33,0
15462716,2010,8,85322410,11,160,SC,4,925200,12000,1,505,9,1
15465748,2010,3,85322410,11,161,BA,1,817800,408000,13,3829,1,21
15466497,2010,11,85322410,11,776,SP,4,817600,20050,0,24,29,0
15467541,2010,7,85322410,11,161,PR,4,915200,13834100,260,35997,2524,69
15467726,2010,8,85322410,11,355,SP,4,817700,48000,5,416,26,0
15468582,2010,4,85322410,11,493,PR,4,817600,44000,1,220,4,0
15469674,2010,5,85322410,11,776,SP,4,817700,4020,4,580,62,0
15471088,2010,1,85322410,11,160,MG,1,817800,3111200,623,5785,393,7
15471482,2010,2,85322410,11,741,PR,1,917800,121000,2,393,2,0
15471579,2010,11,85322410,11,351,BA,1,517600,131300,110,4870,118,0
15471958,2010,12,85322410,11,776,AM,4,227700,62500,4,1173,26,1
15472026,2010,4,85322410,11,351,PR,4,915200,450000,23,5850,555,0
15472100,2010,9,85322410,11,365,AM,1,227600,762650,107,20153,63,28
15473252,2010,1,85322410,11,267,PR,4,915200,468000,19,2038,178,4
15473257,2010,12,85322410,11,776,SP,4,817700,120000,2,255,128,0
15473782,2010,9,85322410,11,607,SP,4,817600,25200,8,2822,338,1
15474665,2010,8,85322410,11,687,MG,4,615100,4000,16,22,82,0
15475316,2010,12,85322410,11,399,AM,4,817700,3542000,18,7607,377,5
15476494,2010,5,85322410,11,399,AM,4,817700,24129000,25,74316,1091,45
15476728,2010,7,85322410,11,249,SC,4,817700,952000,9,4426,93,8
15478298,2010,1,85322410,11,776,SP,1,817800,54500,28,7754,56,17
15479241,2010,3,85322410,11,249,ES,4,727600,2440,1,805,4,2
15480577,2010,10,85322410,11,628,MG,4,615100,16000,1,960,33,1
15481950,2010,6,85322410,11,351,SP,4,817600,1203000,79,15802,1117,10
15483612,2010,7,85322410,11,249,BA,4,817700,6629000,46,20785,701,16
15484153,2010,3,85322410,11,105,PR,4,915200,1500,1,635,31,4
15484727,2010,5,85322410,11,161,PB,4,417700,176000,18,394,97,0
15485791,2010,12,85322410,11,365,SP,1,817800,84000,0,269,0,0
15486305,2010,10,85322410,11,351,SP,4,817600,34100,2,972,29,0
15487148,2010,5,85322410,11,267,AM,1,717800,16000,1,223,3,0
15487494,2010,2,85322410,11,399,ES,4,727600,240,1,125,4,0
15489209,2010,1,85322410,11,365,PR,1,917800,174000,17,28989,62,40
15489410,2010,8,85322410,11,741,MG,4,817700,8000,1,80,11,0
15490200,2010,4,85322410,11,23,SP,4,817700,560000,25,2430,360,1
15490279,2010,5,85322410,11,607,MG,4,615100,400,0,101,15,0
15490758,2010,7,85322410,11,267,SC,4,817700,72000,2,2057,39,4
15493100,2010,6,85322410,11,249,PR,4,817700,78000,10,4873,229,7
15493555,2010,11,85322410,11,361,ES,4,727600,26000,0,164,7,0
15494714,2010,10,85322410,11,628,AM,4,227700,4000,0,11,4,0
15494736,2010,8,85322410,11,455,BA,4,817700,56000,2,504,52,0
15495557,2010,6,85322410,11,399,SC,4,817600,42000,1,463,6,1
15497006,2010,8,85322410,11,399,DF,4,817700,10,0,0,0,0
15499783,2010,7,85322410,11,87,SC,4,817700,60,0,62,8,0
15500713,2010,10,85322410,11,161,GO,4,517700,280000,4,375,21,0
15501761,2010,6,85322410,11,493,MG,4,615100,1474500,29,14042,909,20
15502065,2010,9,85322410,11,195,SP,4,817600,3408000,138,25536,388,5
15505125,2010,4,85322410,11,628,MG,4,615100,4000,2,377,11,1
15506515,2010,11,85322410,11,791,PR,1,917800,30000,39,2325,84,3
15506734,2010,8,85322410,11,160,BA,1,517600,323600,96,5365,68,9
15506984,2010,10,85322410,11,187,RS,4,1017600,42000,9,4150,89,8
15507529,2010,9,85322410,11,161,PR,4,817700,327000,15,2127,143,3
15507624,2010,3,85322410,11,267,MG,4,615100,411000,141,3987,550,7
15508032,2010,2,85322410,11,776,AM,4,227700,22000,1,58,6,0
15509748,2010,4,85322410,11,351,AM,1,717800,35000,4,463,6,0
15510019,2010,12,85322410,11,160,BA,1,817800,4924000,19,5024,52,28
15511154,2010,4,85322410,11,195,SP,4,817700,20000,1,194,3,0
15512354,2010,7,85322410,11,249,AM,1,227600,7000,1,385,1,1
15512564,2010,2,85322410,11,160,MG,4,817600,24000,1,50,13,0
15513263,2010,10,85322410,11,493,AM,4,227600,868000,8,2982,83,9
15513536,2010,2,85322410,11,741,AM,1,227600,16689800,475,23178,375,28
15513630,2010,5,85322410,11,267,PR,4,1017600,52000,0,102,8,0
15514165,2010,4,85322410,11,399,AM,4,817700,18243000,42,47067,1790,29
15514228,2010,6,85322410,11,160,SP,1,817800,92319598,6600,327736,5980,247
15514331,2010,8,85322410,11,161,AM,4,227700,137228827,5114,542072,35918,547
15514373,2010,10,85322410,11,493,SP,4,817700,925935,190,15326,1253,8
15515101,2010,4,85322410,11,493,PR,4,817700,52000,5,4018,82,6
15515636,2010,4,85322410,11,190,AM,1,227600,122502630,7481,728690,7452,329
15516451,2010,1,85322410,11,249,SP,4,817700,10349027,514,122067,4480,161
15516461,2010,5,85322410,11,776,BA,4,517700,200000,2,200,13,0
15516951,2010,2,85322410,11,741,SP,4,817600,75000,0,476,3,0
15517893,2010,12,85322410,11,493,MG,4,615100,343517,8,4450,309,7
15517970,2010,2,85322410,11,161,SC,1,920600,165000,9,1030,11,2
15518439,2010,5,85322410,11,161,AM,4,227700,107033450,5920,606015,45920,620
15518909,2010,12,85322410,11,160,AM,4,227700,137169382,5388,494517,45057,239
15518943,2010,3,85322410,11,161,BA,4,517700,2490000,74,5185,424,2
15519301,2010,12,85322410,11,161,AM,4,227700,79386795,1859,273749,17659,313
15520662,2010,1,85322410,11,160,AM,1,717800,3390000,134,4518,66,1
15521339,2010,11,85322410,11,160,BA,1,517600,2029115,98,5164,99,3
15523132,2010,10,85322410,11,493,SP,4,817600,5443005,131,17057,1893,4
15523471,2010,1,85322410,11,190,AM,4,227700,36630776,3929,280118,29325,183
15524042,2010,10,85322410,11,267,RS,4,1017600,210000,16,2212,120,3
15524131,2010,12,85322410,11,72,ES,4,817700,300,0,104,9,0
15525096,2010,11,85322410,11,249,SC,4,817600,116000,6,790,57,2
15525588,2010,7,85322410,11,190,AM,1,227600,160865718,6753,892638,5535,274
15525782,2010,12,85322410,11,493,SC,4,817600,188000,4,3150,142,2
15525873,2010,6,85322410,11,767,PR,4,915200,309000,26,12671,166,15
15525998,2010,8,85322410,11,493,AM,4,227700,2074000,83,8458,2112,10
15526362,2010,12,85322410,11,249,PR,4,915200,15000,0,1313,93,4
15526387,2010,9,85322410,11,160,SP,1,817800,116976700,12894,425666,9116,300
15527204,2010,2,85322410,11,493,PR,4,915200,324010,5,1752,473,5
15527344,2010,3,85322410,11,160,SP,1,817800,26946640,3241,90112,2867,130
15527618,2010,2,85322410,11,160,PR,1,917800,15837000,262,53318,989,119
15527621,2010,4,85322410,11,351,AM,4,227700,730425,58,3433,447,0
15527792,2010,11,85322410,11,455,MG,4,817600,260000,6,2322,65,5
15528313,2010,11,85322410,11,195,SP,4,817700,400000,13,3459,35,7
15528510,2010,10,85322410,11,161,MG,1,817800,4470000,76,2691,34,3
15529026,2010,3,85322410,11,791,SP,4,817700,32800,2,2033,12,1
15529105,2010,2,85322410,11,249,SP,1,817800,130000,10,1572,13,0
15529327,2010,9,85322410,11,161,PR,4,817600,3717598,248,25212,2215,36
15530159,2010,7,85322410,11,399,MG,4,615100,13597000,298,77107,5128,118
15531793,2010,2,85322410,11,160,AM,1,817800,1817200,42,6214,32,11
15531872,2010,1,85322410,11,741,SP,4,817600,19000,1,210,7,1
15532456,2010,8,85322410,11,249,RJ,4,717700,86200,8,9206,146,0
15533451,2010,3,85322410,11,160,PR,1,917800,17704840,403,56593,670,111
15533453,2010,3,85322410,11,267,PE,4,817700,40000,0,400,5,0
15533481,2010,12,85322410,11,249,AM,1,227600,228250,16,323,25,0
15533527,2010,4,85322410,11,267,PR,4,915200,505850,42,2668,532,2
15535653,2010,11,85322410,11,351,RS,1,1017700,420000,73,1587,96,6
15535750,2010,6,85322410,11,493,SP,4,817600,12636100,215,22206,4279,10
15535834,2010,12,85322410,11,190,RS,4,1017600,520001,77,4816,1075,11
15536363,2010,10,85322410,11,161,SC,4,817700,5022000,216,19215,840,37
15536395,2010,9,85322410,11,190,MG,4,615100,246500,33,19965,681,29
15536874,2010,6,85322410,11,267,PR,1,817800,100000,1,80,1,0
15537047,2010,2,85322410,11,741,PR,4,817600,8000,0,148,2,0
15537182,2010,1,85322410,11,776,AM,1,227600,403000,77,1097,175,1
15537318,2010,1,85322410,11,741,RS,4,1017600,204000,14,701,215,2
15537744,2010,12,85322410,11,628,SP,4,817600,326000,30,9556,156,86
15538092,2010,2,85322410,11,160,DF,4,517700,222100,2,400,10,1
15538191,2010,9,85322410,11,399,AM,1,717800,15555000,261,25801,315,58
15539211,2010,9,85322410,11,728,SP,1,817800,120000,103,5203,102,4
15539222,2010,2,85322410,11,267,MG,4,615100,76000,2,891,70,2
15539514,2010,10,85322410,11,383,DF,4,817700,40,0,45,3,0
15539545,2010,4,85322410,11,160,PR,4,915200,3762560,361,41186,3534,78
15539716,2010,3,85322410,11,249,PR,4,915200,2469000,101,14289,771,18
15540410,2010,7,85322410,11,190,PR,4,915200,136000,21,2663,426,4
15542023,2010,10,85322410,11,351,MG,4,615100,206000,25,12360,249,19
15542095,2010,3,85322410,11,628,AM,4,227700,20000,3,1662,12,1
15543434,2010,7,85322410,11,351,AM,4,227700,775230,142,22549,1736,32
15543658,2010,5,85322410,11,249,MG,4,817700,91500,21,13108,277,16
15543690,2010,2,85322410,11,275,MG,4,615100,5000,0,171,6,0
15544397,2010,12,85322410,11,23,MG,4,615100,17,0,7,0,0
15545741,2010,12,85322410,11,399,SC,4,920600,120000,6,254,200,0
15545899,2010,3,85322410,11,267,SP,4,817700,2280000,55,20194,512,4
15546622,2010,3,85322410,11,741,SP,4,817700,10778000,144,20684,2344,4
15547992,2010,8,85322410,11,161,RS,4,1017600,179000,16,1812,212,3
15548170,2010,10,85322410,11,365,PR,1,917800,362000,15,45745,42,94
15548408,2010,11,85322410,11,687,MG,4,817700,76000,45,539,218,1
15548504,2010,8,85322410,11,267,BA,4,817700,618000,3,924,94,1
15548850,2010,4,85322410,11,628,AM,4,227700,50000,49,3126,171,2
15548945,2010,5,85322410,11,160,SP,1,817800,84741020,3790,244417,4164,302
15549570,2010,9,85322410,11,267,SP,4,817700,2803000,34,29574,196,2
15552046,2010,2,85322410,11,493,SC,4,925200,4000,0,28,107,0
15552240,2010,5,85322410,11,249,SP,1,817800,18516000,568,42676,809,0
15553454,2010,2,85322410,11,493,AM,4,227700,635500,22,4604,1206,5
15553526,2010,4,85322410,11,791,AM,4,227700,148000,3,910,30,2
15554115,2010,8,85322410,11,351,AM,1,717800,35700,9,183,9,0
15554412,2010,12,85322410,11,160,SP,4,717700,9000,3,122,23,0
15554745,2010,10,85322410,11,687,SC,4,817700,1112000,4,5123,27,8
15555760,2010,11,85322410,11,161,SC,4,817600,3180000,90,9774,687,9
15557865,2010,2,85322410,11,776,AM,1,227600,327000,45,1257,110,1
15557875,2010,8,85322410,11,791,AM,1,227600,10000,0,8,0,0
15557996,2010,5,85322410,11,267,SP,4,817700,6732000,169,42691,1319,6
15558414,2010,4,85322410,11,741,PE,4,417700,120000,4,396,161,6
15558773,2010,5,85322410,11,361,PR,4,817600,18360,86,1987,830,3
15558871,2010,7,85322410,11,399,RJ,4,717700,300,1,16,6,0
15559109,2010,12,85322410,11,249,SC,4,817700,4000,2,815,15,1
15559540,2010,3,85322410,11,160,SC,1,920600,43682000,1630,103858,1834,152
15559611,2010,9,85322410,11,493,AM,4,227600,472000,6,1591,62,5
15559898,2010,11,85322410,11,187,RS,4,1017600,100000,14,250,110,0
15560239,2010,6,85322410,11,351,AM,1,717800,262500,25,3237,36,0
15560523,2010,2,85322410,11,365,AM,1,227600,2919900,110,3792,76,1
15560675,2010,1,85322410,11,249,AM,4,817700,200000,0,219,7,0
15561378,2010,12,85322410,11,687,PR,4,915200,3100,2,132,73,0
15561530,2010,3,85322410,11,161,PR,4,915200,9787563,202,24986,1969,39
15563716,2010,7,85322410,11,23,RS,4,1017600,4000,1,40,19,0
15563910,2010,2,85322410,11,160,PR,1,1017700,72000,1,648,4,1
15564210,2010,6,85322410,11,493,SC,4,817700,600,0,21,2,0
15565300,2010,8,85322410,11,628,MG,4,615100,78000,12,10563,155,15
15567417,2010,12,85322410,11,399,BA,1,817800,566000,10,2702,28,15
15568333,2010,1,85322410,11,399,AM,4,227600,50000,1,145,13,0
15569346,2010,5,85322410,11,160,AM,4,817700,946000,12,1717,234,1
15569430,2010,5,85322410,11,741,MG,4,817700,408000,40,967,501,3
15569633,2010,6,85322410,11,161,BA,1,717800,135000,59,1104,59,0
15570326,2010,5,85322410,11,267,PR,1,917800,180000,8,492,7,1
15571034,2010,12,85322410,11,767,PR,4,915200,10000,0,41,4,0
15572497,2010,7,85322410,11,741,AM,1,227600,13927500,608,28536,921,41
15572594,2010,10,85322410,11,249,PR,4,817700,56050,9,3184,213,4
15572889,2010,12,85322410,11,249,MG,4,615100,186010,15,5164,202,8
15573799,2010,10,85322410,11,455,PR,1,917800,370000,8,1054,11,1
15574043,2010,11,85322410,11,493,SC,4,817600,1272000,26,4954,477,6
15574221,2010,3,85322410,11,603,SP,4,817700,4000,0,16,174,0
15575510,2010,10,85322410,11,383,SP,4,817600,3226000,40,29036,1666,6
15577156,2010,2,85322410,11,267,PR,1,917800,3702000,36,4248,32,5
15578898,2010,9,85322410,11,455,MG,4,817600,382000,13,5196,170,10
15580813,2010,9,85322410,11,160,PB,1,717800,4378895,139,11627,221,0
15581984,2010,7,85322410,11,267,AM,4,817700,1704000,12,18428,356,11
15582587,2010,5,85322410,11,161,BA,4,817600,122000,3,1220,61,1
15583543,2010,12,85322410,11,161,SC,4,817700,1710000,71,6368,374,10
15583649,2010,12,85322410,11,161,BA,1,517600,381780,73,8551,68,0
15584152,2010,10,85322410,11,455,SC,4,915200,48000,2,216,11,0
15585562,2010,9,85322410,11,455,BA,4,517700,15000,2,27,12,0
15585968,2010,7,85322410,11,741,SP,4,920600,15226,4,1641,52,2
15587206,2010,2,85322410,11,190,PR,4,915200,106600,12,5403,548,7
15589785,2010,3,85322410,11,160,MG,4,817700,8000,1,45,27,0
15590093,2010,10,85322410,11,628,PR,4,915200,1700,0,21,0,0
15590497,2010,6,85322410,11,249,AM,1,227600,2000,0,110,0,0
15591235,2010,6,85322410,11,160,BA,1,717800,5757000,2523,2038,2538,0
15591291,2010,12,85322410,11,741,PR,4,915200,156000,7,310,142,0
15591293,2010,2,85322410,11,249,ES,4,727600,824,1,224,5,1
15591527,2010,9,85322410,11,365,PR,1,917800,202500,8,24902,14,51
15591571,2010,11,85322410,11,249,SP,1,817800,7536025,431,37251,990,0
15591790,2010,11,85322410,11,160,BA,1,817800,5184000,29,8340,100,47
15592273,2010,7,85322410,11,493,PE,4,417700,20000,0,253,3,2
15592765,2010,11,85322410,11,351,SP,4,817600,1,0,0,0,0
15593498,2010,2,85322410,11,351,SP,4,817700,10500,0,89,108,0
15596208,2010,2,85322410,11,687,RS,4,1017600,16000,0,54,5,0
15599278,2010,5,85322410,11,455,SC,4,817600,4000,0,105,2,0
15599425,2010,2,85322410,11,161,AM,4,817700,740000,0,686,12,0
15600647,2010,2,85322410,11,245,SP,4,817600,10000,1,37,194,0
15601537,2010,12,85322410,11,361,GO,4,517700,168000,5,290,24,0
15603487,2010,9,85322410,11,190,BA,1,817800,208000,16,4506,32,25
15603647,2010,4,85322410,11,161,PR,4,817700,160000,3,1678,36,3
15605099,2010,11,85322410,11,161,SC,4,817700,708000,28,1462,210,2
15605171,2010,5,85322410,11,267,PR,1,1017700,20000,0,200,1,0
15607926,2010,10,85322410,11,195,AM,4,227700,100000,4,422,12,0
15608364,2010,7,85322410,11,741,SC,4,817700,26000,1,120,13,0
15608558,2010,1,85322410,11,161,MG,4,817600,81,3,183,21,0
15608661,2010,6,85322410,11,160,BA,1,517600,319840,170,3641,144,6
15609202,2010,8,85322410,11,190,BA,1,817800,30000,1,232,2,1
15609264,2010,2,85322410,11,161,BA,1,817800,586000,16,6535,62,37
15609733,2010,3,85322410,11,161,PR,4,817700,76000,2,295,203,0
15610249,2010,2,85322410,11,267,SP,1,817800,780000,23,1951,8,10
15611045,2010,4,85322410,11,607,SP,4,817600,16800,6,1680,171,1
15612385,2010,6,85322410,11,190,MG,4,615100,199000,23,10349,672,16
15612809,2010,4,85322410,11,455,AM,1,717800,1241000,28,9707,15,24
15613838,2010,2,85322410,11,249,MG,4,615100,3441000,103,25444,1479,78
15614615,2010,3,85322410,11,455,SC,4,915200,100000,1,450,5,1
15614630,2010,7,85322410,11,249,SP,5,815500,7500,1,986,17,0
15614984,2010,9,85322410,11,399,SC,4,925200,800,0,290,22,0
15615625,2010,9,85322410,11,351,AM,1,717800,72000,7,1022,10,0
15616175,2010,8,85322410,11,160,RS,1,1017700,1578000,70,9589,50,24
15616484,2010,4,85322410,11,455,PE,4,417700,60000,4,4200,77,48
15616797,2010,7,85322410,11,607,PR,4,817700,4500,2,1285,11,2
15617381,2010,10,85322410,11,275,SP,4,817600,2665,0,14550,720,73
15618223,2010,7,85322410,11,741,RS,4,1017600,802000,95,4987,922,7
15618425,2010,8,85322410,11,361,PB,4,417700,78000,6,330,38,1
15618846,2010,11,85322410,11,776,AM,4,227700,730000,10,65258,264,99
15619173,2010,10,85322410,11,249,SP,4,817700,3462830,205,35705,1998,19
15619373,2010,10,85322410,11,245,SP,4,817600,10000,1,90,241,0
15620023,2010,6,85322410,11,776,PE,4,417700,7500,0,94,3,0
15620112,2010,12,85322410,11,365,AM,1,227600,463050,20,1633,23,1
15620282,2010,6,85322410,11,455,MG,4,615100,411800,89,7582,1287,12
15620922,2010,12,85322410,11,190,PR,4,915200,394000,25,9713,159,12
15621300,2010,10,85322410,11,160,MG,4,817600,200000,2,227,37,0
15621766,2010,6,85322410,11,161,SP,4,817700,70736890,1921,187468,13728,213
15622191,2010,4,85322410,11,160,SP,4,817700,208149768,5513,874840,64528,167
15622241,2010,8,85322410,11,493,PR,4,915200,299572,24,12251,391,15
15622369,2010,6,85322410,11,455,AM,1,227600,5469200,158,35222,224,61
15622448,2010,8,85322410,11,776,AM,4,227700,487350,8,40965,404,62
15622921,2010,9,85322410,11,687,RS,4,1017600,200000,11,1343,88,2
15623240,2010,4,85322410,11,160,AM,4,227700,236176915,5065,520543,46520,485
15623271,2010,10,85322410,11,399,PR,4,915200,1186500,47,12283,769,16
15624670,2010,12,85322410,11,161,PR,1,917800,10724100,201,90609,729,159
15625006,2010,6,85322410,11,741,SP,4,817700,10813050,120,17384,2275,1
15625067,2010,5,85322410,11,455,RS,4,1017600,194000,6,937,137,2
15625269,2010,7,85322410,11,455,PR,4,915200,278653,11,3077,140,7
15625794,2010,5,85322410,11,160,SP,4,817700,196502423,5005,962115,64962,196
15625984,2010,6,85322410,11,628,SP,4,817700,648494,43,8381,282,13
15626254,2010,1,85322410,11,493,AM,4,227700,2893000,80,8977,954,13
15626828,2010,9,85322410,11,351,AM,4,227700,827770,21,12914,252,15
15627728,2010,2,85322410,11,455,SP,4,817700,12650380,210,33485,2964,36
15627785,2010,9,85322410,11,267,AM,4,227700,6760750,329,64779,1943,93
15629015,2010,8,85322410,11,160,MG,4,817600,28000,1,651,22,1
15629271,2010,11,85322410,11,160,SP,4,817700,215375543,8424,1208381,91068,554
15629327,2010,2,85322410,11,105,SP,4,817700,90000,0,109,1,0
15629662,2010,2,85322410,11,161,PR,4,915200,8147723,203,22840,1636,31
15629925,2010,11,85322410,11,455,AM,1,227600,6788600,130,50835,271,88
15630229,2010,1,85322410,11,741,PR,4,915200,93500,2,3969,39,5
15630290,2010,4,85322410,11,399,SP,4,817700,135270158,3112,582799,27149,464
15630849,2010,10,85322410,11,190,AM,4,227700,61243260,2540,403647,20768,329
15630981,2010,1,85322410,11,267,SP,4,817700,1586000,66,14242,545,2
15630998,2010,1,85322410,11,161,SC,4,817700,3110000,130,12526,652,62
15631077,2010,7,85322410,11,190,SP,1,817800,5482113,1915,47894,987,91
15631553,2010,12,85322410,11,687,SP,4,817700,2130000,37,21113,444,44
15631628,2010,6,85322410,11,767,AM,1,227600,2000,0,182,0,0
15632151,2010,5,85322410,11,249,PR,1,917800,20000,3,2562,17,5
15632272,2010,7,85322410,11,791,RS,4,1017600,1500,0,103,9,0
15632817,2010,12,85322410,11,47,RS,4,1017600,52000,13,2050,268,3
15633081,2010,3,85322410,11,249,AM,4,227700,22569800,1108,152055,7168,76
15633677,2010,2,85322410,11,399,PR,1,917800,842000,7,950,17,1
15633890,2010,11,85322410,11,399,AM,1,227600,15735964,2571,211425,1614,163
