CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,VL_FRETE,VL_SEGURO
2016,1,85322410,11,249,PR,4,817700,37000,4,824,84,0
2016,7,85322410,11,160,MG,4,817700,1540790,7,8484,703,4
2016,12,85322410,11,249,SC,4,817600,405000,11,5699,116,12
2016,3,85322410,11,267,SP,4,817600,6918000,178,6634,1037,1
2016,3,85322410,11,161,RS,1,1017700,2105000,79,12554,30,15
2016,6,85322410,11,493,SP,1,817800,2249000,16,12001,15,3
2016,2,85322410,11,267,AM,1,227600,394000,14,677,16,2
2016,2,85322410,11,741,RS,4,1017600,11000,1,100,21,0
2016,7,85322410,11,190,SC,4,817600,10059,0,600,11,0
2016,2,85322410,11,361,AM,4,227700,2074000,71,5187,423,7
2016,2,85322410,11,160,MG,4,817600,217000,6,432,95,1
2016,2,85322410,11,687,PR,4,915200,3000,1,182,11,0
2016,2,85322410,11,493,PR,4,817700,500,0,9,0,0
2016,9,85322410,11,455,PE,4,417700,2500,3,500,40,1
2016,11,85322410,11,399,AM,1,917800,463000,14,3290,7,4
2016,6,85322410,11,267,PR,4,915200,692000,38,2461,235,3
2016,8,85322410,11,351,AM,4,227700,27332000,243,81208,3631,98
2016,12,85322410,11,249,MG,4,817700,73,0,368,4,0
2016,9,85322410,11,455,SC,4,817700,12000,1,502,6,0
2016,11,85322410,11,741,AM,1,227600,1664000,287,4177,194,3
2016,1,85322410,11,249,RS,4,1017600,124650,3,318,67,0
2016,10,85322410,11,493,SC,4,817600,124070,2,2040,119,0
2016,3,85322410,11,351,SP,1,817800,663000,3,1652,12,1
2016,3,85322410,11,399,BA,4,517700,12000,1,720,5,1
2016,11,85322410,11,776,AM,4,227700,19000,0,316,9,0
2016,3,85322410,11,776,AM,4,227700,1000,0,50,3,0
2016,7,85322410,11,399,AM,1,917800,169000,0,110,0,0
2016,9,85322410,11,399,AM,4,227600,124000,2,97,93,0
2016,7,85322410,11,858,SC,4,817600,49,0,1,0,0
2016,9,85322410,11,187,BA,4,517700,6000,1,533,11,3
2016,4,85322410,11,399,PR,4,817700,8300,1,692,34,0
2016,5,85322410,11,399,SC,4,817600,98932,3,1652,123,1
2016,10,85322410,11,160,RO,4,817700,1290,2,350,55,1
2016,9,85322410,11,455,AM,1,417800,390000,16,62673,8,16
2016,8,85322410,11,249,GO,4,615100,23,1,1756,5,0
2016,12,85322410,11,383,RS,4,1017600,1025,0,121,7,0
2016,10,85322410,11,161,RS,1,817800,6000,0,36,0,0
2016,5,85322410,11,399,SC,4,117600,2000,0,37,2,0
2016,2,85322410,11,267,MG,4,817600,84000,3,187,51,1
2016,5,85322410,11,741,MG,4,817600,2000,0,196,5,0
2016,7,85322410,11,687,RJ,4,717700,100,0,24,5,0
2016,7,85322410,11,190,SC,1,927800,2100000,84,21545,58,27
2016,2,85322410,11,161,MG,1,817800,6000,0,73,0,0
2016,10,85322410,11,160,SP,4,915200,4800,2,31,79,0
2016,8,85322410,11,190,MG,1,817800,232000,6,1423,8,3
2016,7,85322410,11,741,RJ,4,717700,10000,0,216,0,0
2016,1,85322410,11,383,PR,4,915200,11000,2,887,84,0
2016,4,85322410,11,190,AM,4,227700,149882000,3171,508789,21876,601
2016,9,85322410,11,455,PR,4,817700,400,0,38,1,0
2016,11,85322410,11,399,AM,4,227700,227198786,2749,357720,32153,314
2016,4,85322410,11,190,SP,4,817700,123461098,1785,359772,14508,285
2016,10,85322410,11,160,SP,1,817800,108662415,5025,503336,4757,356
2016,6,85322410,11,23,AM,4,227700,52000,2,1881,13,0
2016,11,85322410,11,455,SP,4,817700,45748100,687,77775,4847,45
2016,9,85322410,11,190,SP,4,817700,146924800,2138,597791,16293,515
2016,12,85322410,11,493,SC,4,817600,113751,3,2298,135,0
2016,11,85322410,11,351,PR,4,915200,18191400,185,21704,1688,34
2016,9,85322410,11,399,RS,4,817700,32770,1,1489,79,4
2016,10,85322410,11,160,PR,1,917800,2910000,89,2999,306,5
2016,3,85322410,11,161,AM,1,227600,13166200,286,21028,424,7
2016,5,85322410,11,399,RS,4,1017600,569130,32,16162,639,22
2016,4,85322410,11,351,SP,1,817800,2990000,61,40080,107,22
2016,1,85322410,11,399,PR,4,915200,615930,59,16897,546,20
2016,4,85322410,11,267,PR,4,915200,512500,68,824,440,1
2016,5,85322410,11,741,MG,4,817700,1250,0,7,10,0
2016,11,85322410,11,160,SC,1,927800,38133000,187,83801,119,21
2016,9,85322410,11,160,MG,4,817600,400150,17,2317,112,4
2016,7,85322410,11,493,SP,4,817700,287387,33,8250,641,6
2016,12,85322410,11,741,SP,4,817700,7109230,79,47376,580,31
2016,5,85322410,11,161,MG,1,717800,2496000,56,1162,136,1
2016,6,85322410,11,190,SP,4,817700,152658144,2231,494401,17110,380
2016,10,85322410,11,399,SP,1,817800,6082500,127,27323,77,23
2016,9,85322410,11,399,SC,4,817600,492609,29,7238,209,9
2016,10,85322410,11,399,AM,1,227600,11826650,346,48410,381,18
2016,10,85322410,11,687,SP,4,817700,609348,15,3071,563,1
2016,10,85322410,11,493,AM,4,227700,2231000,33,14309,854,15
2016,3,85322410,11,161,RS,4,1017600,1472100,49,9393,512,6
2016,11,85322410,11,267,MG,4,817600,936000,41,2042,313,3
2016,5,85322410,11,160,BA,1,717800,20400,2,205,0,0
2016,10,85322410,11,160,RS,1,1017700,6994200,146,9423,82,11
2016,1,85322410,11,741,SP,4,817700,1244408,92,6846,817,5
2016,6,85322410,11,160,AM,1,817800,8244660,136,37701,84,18
2016,4,85322410,11,493,RS,4,1017600,30000,1,975,32,0
2016,10,85322410,11,399,PR,4,817700,620,0,31,14,0
2016,8,85322410,11,386,SP,4,817600,6076,30,2068,332,0
2016,12,85322410,11,580,SP,4,817700,1120000,12,8603,70,6
2016,3,85322410,11,741,AM,1,227600,1754600,62,3781,92,2
2016,4,85322410,11,190,MG,4,615100,24000,1,446,11,0
2016,1,85322410,11,187,SP,4,817600,104000,4,76,31,0
2016,8,85322410,11,249,SC,4,817600,49000,1,228,93,0
2016,7,85322410,11,369,SP,4,817700,495000,3,218,17,0
2016,3,85322410,11,383,RS,4,1017600,25940,1,309,17,0
2016,6,85322410,11,267,MG,4,817600,724000,33,2103,199,2
2016,8,85322410,11,455,RS,4,1017600,7700,0,1582,43,3
2016,4,85322410,11,160,SC,4,817600,1940490,86,7971,349,12
2016,4,85322410,11,687,AM,4,227700,61600,3,388,40,0
2016,5,85322410,11,160,BA,1,517600,2097000,15,6012,3,0
2016,9,85322410,11,731,AM,4,227700,2000,0,43,1,0
2016,10,85322410,11,160,PE,4,817700,10000,20,850,300,0
2016,7,85322410,11,190,RS,4,1017600,114000,5,677,54,0
2016,2,85322410,11,383,PR,4,915200,6500,1,3165,41,2
2016,6,85322410,11,628,AM,4,227700,564000,24,3432,411,0
2016,5,85322410,11,190,MG,4,817700,4000,0,16,2,0
2016,4,85322410,11,493,PE,4,417700,14000,1,343,31,7
2016,6,85322410,11,455,MG,4,817600,2000,0,55,0,1
2016,9,85322410,11,399,SC,4,817800,3000,1,189,9,0
2016,3,85322410,11,275,AM,4,227700,69100,38,3943,1250,0
2016,4,85322410,11,455,MG,4,817700,3000,1,57,11,0
2016,9,85322410,11,776,SP,4,817600,16000,1,160,6,0
2016,3,85322410,11,160,RS,4,817600,476000,11,5694,678,16
2016,7,85322410,11,455,SP,1,817800,2700000,7,3896,6,1
2016,7,85322410,11,187,SP,4,817600,80,0,146,15,0
2016,6,85322410,11,776,AM,1,817800,609000,43,2874,7,2
2016,10,85322410,11,687,SC,4,817600,11000,3,2293,29,3
2017,3,85322410,11,160,SP,4,817600,34859622,859,49958,6951,33
2017,8,85322410,11,267,AM,1,227600,34758465,111,23291,471,23
2017,6,85322410,11,267,RS,4,1017600,10343345,198,29950,2096,41
2017,2,85322410,11,161,AM,1,227600,37084286,612,77752,706,37
2017,6,85322410,11,493,MG,4,615100,5682,0,91,13,0
2017,6,85322410,11,160,SP,4,817600,43019636,658,55281,5875,40
2017,3,85322410,11,399,SP,4,817600,91346494,1418,122987,20601,68
2017,6,85322410,11,455,RS,4,1017600,79550,11,2797,584,10
2017,4,85322410,11,160,RS,4,1017600,6349423,155,21410,1641,25
2017,10,85322410,11,249,MG,4,817700,6001,7,1628,47,1
2017,9,85322410,11,160,AM,4,227700,235541342,5475,965118,46492,517
2017,3,85322410,11,455,AM,4,227700,4865850,152,42399,3163,47
2017,4,85322410,11,455,SP,4,817700,34227220,443,60274,3550,39
2017,4,85322410,11,741,RS,4,1017600,15100,1,836,19,1
2017,10,85322410,11,249,SP,4,817700,734788,61,10219,1080,20
2017,6,85322410,11,455,SP,1,817800,30005,8,3317,11,1
2017,4,85322410,11,493,RS,4,817700,2500,0,48,5,0
2017,8,85322410,11,399,BA,4,517700,11500,0,86,15,0
2017,4,85322410,11,267,AM,1,227600,21912200,182,41125,244,18
2017,7,85322410,11,161,SC,4,927800,18000,1,268,6,1
2017,12,85322410,11,161,RS,4,1017600,1182251,24,5095,439,14
2017,7,85322410,11,399,MG,4,817700,6360,0,2063,87,3
2017,7,85322410,11,190,SP,4,817700,132097746,1951,543409,14216,304
2017,6,85322410,11,267,SP,4,817600,3470000,142,4956,801,0
2017,7,85322410,11,399,PR,4,915200,113116,25,7413,350,10
2017,8,85322410,11,741,SC,4,817600,25450,1,758,8,1
2017,7,85322410,11,160,CE,1,817800,20000,2,16,0,0
2017,7,85322410,11,267,MG,4,817700,6100,1,234,17,0
2017,2,85322410,11,23,AM,4,227700,28000,2,798,10,2
2017,8,85322410,11,247,MG,4,817600,16000,1,1222,2,14
2017,10,85322410,11,161,AM,1,227600,37429800,619,41024,1494,19
2017,11,85322410,11,160,BA,4,817700,490,0,28,1,0
2017,12,85322410,11,399,SC,4,817600,1429308,33,13868,579,18
2017,9,85322410,11,455,AM,1,227600,3958372,198,26447,187,10
2017,10,85322410,11,190,PR,4,915200,2355,6,837,37,1
2017,9,85322410,11,267,AM,4,227700,1369000,62,5623,406,3
2017,11,85322410,11,455,RS,4,1017600,53100,4,1882,123,4
2017,8,85322410,11,383,SP,4,817600,1240500,13,16775,130,2
2017,4,85322410,11,493,MG,4,615100,127261,3,754,87,1
2017,9,85322410,11,455,PR,4,817700,45000,2,450,14,1
2017,5,85322410,11,160,CE,1,717800,20000,1,16,0,0
2017,3,85322410,11,161,SP,4,817700,147968799,2352,102588,15848,75
2017,7,85322410,11,161,SC,4,817700,41320,0,2293,83,2
2017,6,85322410,11,455,SC,4,817600,164010,78,8355,543,24
2017,5,85322410,11,160,SC,4,817700,1312000,35,3125,252,2
2017,2,85322410,11,267,AM,4,227700,516001,12,4845,265,1
2017,8,85322410,11,160,AM,4,227600,1742732,36,41326,251,20
2017,9,85322410,11,628,MG,4,615100,15553,1,700,37,1
2017,11,85322410,11,741,SP,4,817700,2260100,138,36965,980,21
2017,12,85322410,11,160,RS,4,1017600,10711101,233,125908,2822,167
2017,5,85322410,11,160,RS,4,1017600,5443001,121,16493,1158,23
2017,3,85322410,11,741,AM,1,227600,1246246,136,8295,106,9
2017,11,85322410,11,161,SC,4,817700,142092,2,6929,29,6
2017,9,85322410,11,190,SP,1,817800,4389023,241,32864,173,38
2017,3,85322410,11,493,CE,4,317700,4000,0,50,19,0
2017,7,85322410,11,399,PE,4,417700,14000,4,2240,37,5
2017,7,85322410,11,455,PR,4,915200,33571,2,770,33,2
2017,8,85322410,11,493,MG,4,615100,114870,2,1320,39,2
2017,6,85322410,11,190,MS,4,817700,3000,0,120,5,0
2017,5,85322410,11,383,SP,4,817700,274150,2,4092,232,2
2017,12,85322410,11,741,SP,4,817700,2824000,172,20709,1591,15
2017,8,85322410,11,767,SC,4,817600,80000,5,2600,34,2
2017,8,85322410,11,399,DF,4,817700,12000,2,441,188,0
2017,12,85322410,11,161,SP,4,817700,85160611,1589,123083,11446,114
2017,5,85322410,11,160,PR,4,817700,237000,15,628,95,1
2017,6,85322410,11,160,PR,4,915200,2641525,395,11903,2483,16
2017,12,85322410,11,161,SC,4,817600,482050,15,8323,161,12
2017,4,85322410,11,161,MG,4,615100,92937,7,6116,178,6
2017,10,85322410,11,161,MG,4,817700,7406000,212,20350,1349,7
2017,5,85322410,11,493,AM,4,227700,4746500,193,9015,2540,0
2017,11,85322410,11,161,AM,1,227600,36018430,657,46822,1552,17
2017,12,85322410,11,741,AM,1,227600,3047640,334,11583,402,10
2017,4,85322410,11,161,MG,1,817800,106000,5,213,0,0
2017,5,85322410,11,161,MG,4,817700,3888105,131,22687,759,9
2017,10,85322410,11,493,AM,4,227700,2053000,85,6437,1378,4
2017,1,85322410,11,160,MG,1,817800,1149000,39,4231,5,16
2017,7,85322410,11,249,AM,4,227700,90543500,2073,169333,14377,141
2017,6,85322410,11,190,MG,4,615100,10005,0,502,8,1
2017,10,85322410,11,351,BA,1,927800,45000,21,1514,41,0
2017,7,85322410,11,190,SC,1,927800,10000,1,8,5,0
2017,4,85322410,11,361,SP,4,817600,8000,1,353,74,0
2017,2,85322410,11,190,RS,4,1017600,9567,7,1227,94,2
2017,10,85322410,11,399,AM,1,227600,31496070,1299,99517,1135,29
2017,7,85322410,11,161,BA,4,817600,40000,2,303,11,1
2017,7,85322410,11,741,AM,1,227600,4799840,457,10866,406,10
2017,6,85322410,11,776,PR,4,915200,10,0,1,0,0
2017,4,85322410,11,267,SP,4,817600,1476000,53,5260,821,1
2017,8,85322410,11,275,SP,4,817600,51000,3,1192,309,0
2017,12,85322410,11,399,SC,4,817700,91580,8,611,129,0
2017,6,85322410,11,351,SP,1,817800,9076001,32,89840,25,42
2017,8,85322410,11,161,PR,1,917800,72000,4,155,1,1
2017,12,85322410,11,351,SP,1,817800,9606000,13,77034,17,35
2017,8,85322410,11,190,SP,4,817700,195066752,3134,719156,23292,426
2017,10,85322410,11,161,PR,4,915200,1576431,99,19764,1070,13
2017,12,85322410,11,858,AM,1,227600,60000,1,50,1,0
2017,4,85322410,11,160,SC,1,927800,43257180,997,108733,351,25
2017,9,85322410,11,741,AM,1,717800,410000,20,685,36,1
2017,3,85322410,11,493,PR,4,915200,34444,10,5658,78,7
2017,7,85322410,11,23,SP,4,817700,17,0,11,0,0
2017,7,85322410,11,493,BA,4,817600,7000,1,741,10,4
2017,5,85322410,11,161,PR,1,917800,120000,6,132,35,0
2017,12,85322410,11,455,RS,4,817600,4000,0,21,1,0
2017,7,85322410,11,628,SP,4,817600,55000,2,2679,65,0
2017,1,85322410,11,160,PR,4,817700,35,0,1,4,0
2017,10,85322410,11,455,SC,4,817700,325,1,44,7,0
2017,8,85322410,11,267,SC,4,817600,24100,1,73,9,0
2017,7,85322410,11,399,RJ,4,717700,1020,0,54,13,0
2017,11,85322410,11,687,BA,4,817600,4000,0,140,2,0
2017,3,85322410,11,160,GO,4,817700,30,0,69,1,0
2017,10,85322410,11,247,SP,4,817600,3000,0,34,1246,1
2017,8,85322410,11,161,SC,4,817700,102700,2,4827,37,4
2017,6,85322410,11,791,SP,4,817600,500,1,671,40,2
2017,5,85322410,11,249,MG,4,817600,16101,7,17120,99,18
2017,7,85322410,11,399,SC,4,927800,53000,8,9703,35,38
2017,11,85322410,11,190,MG,1,817800,72000,2,614,0,1
2017,4,85322410,11,399,RS,4,817700,161000,5,1889,141,5
2017,4,85322410,11,249,SP,1,817800,95000,95,2948,69,2
2017,4,85322410,11,493,MG,4,817600,600,0,12,0,0
2017,8,85322410,11,160,SC,1,927800,72374000,847,218023,474,57
2017,11,85322410,11,161,MG,4,817600,177501,12,1041,85,4
2017,10,85322410,11,741,AM,1,717800,499000,17,1054,6,1
2017,7,85322410,11,160,BA,1,817800,1662000,31,2581,28,5
2017,9,85322410,11,493,BA,4,817600,7020,1,949,13,4
2017,4,85322410,11,741,PR,4,915200,17566,13,92,78,0
2017,8,85322410,11,455,SP,1,817800,10,10,4737,17,2
2017,10,85322410,11,399,BA,4,517700,16000,1,1346,18,2
2017,3,85322410,11,160,PR,1,917800,5755000,196,11543,511,31
2017,4,85322410,11,160,PE,4,417700,1025100,7,3585,92,38
2017,9,85322410,11,161,BA,1,717800,404000,3,2978,4,0
2017,1,85322410,11,455,PR,4,915200,37000,8,2572,58,2
2017,11,85322410,11,399,AM,4,227600,21000,1,53,9,0
2017,11,85322410,11,493,RS,4,817700,500,1,87,5,0
2017,9,85322410,11,399,AM,1,717800,2592500,151,15965,71,20
2017,2,85322410,11,267,RS,4,817600,68000,3,286,73,0
2017,4,85322410,11,399,SP,4,227700,58231000,424,108169,11961,78
2017,12,85322410,11,628,SP,4,817700,68000,1,1329,41,2
2017,10,85322410,11,399,RS,4,817700,169000,6,3453,153,9
2017,10,85322410,11,190,AM,1,717800,14000,0,610,0,1
2017,10,85322410,11,160,AM,1,717800,7799000,203,39545,130,27
2017,12,85322410,11,741,SC,4,817700,2315,4,66,106,0
2017,3,85322410,11,399,PE,4,417700,10100,2,1704,20,6
2017,4,85322410,11,741,AM,1,817800,320000,14,503,7,1
2017,2,85322410,11,767,RS,4,1017600,7000,0,86,5,0
2017,8,85322410,11,249,GO,4,615100,8,0,780,2,0
2017,7,85322410,11,455,SP,1,817800,106000,81,1052,161,1
2017,9,85322410,11,741,PR,4,817700,30000,2,126,12,0
2017,7,85322410,11,190,BA,4,817600,30000,3,1385,24,7
2017,3,85322410,11,493,PE,4,417700,20000,1,707,81,35
2017,11,85322410,11,160,BA,1,927800,2880000,55,4392,40,0
2017,2,85322410,11,776,SP,4,817700,4009,12,3753,596,2
2017,5,85322410,11,628,SP,1,817800,1000,17,35,9,0
2017,5,85322410,11,399,AM,1,817800,280000,1,308,0,0
2017,7,85322410,11,776,AM,4,227700,41000,56,456,516,1
2017,3,85322410,11,160,RS,4,817600,68000,2,169,14,1
2017,5,85322410,11,160,PB,4,817700,1000,3,792,80,0
2017,8,85322410,11,160,BA,4,817600,32000,2,124,9,1
2017,3,85322410,11,249,MG,4,817600,9,9,15988,100,16
2017,9,85322410,11,687,AM,4,227700,28000,1,149,13,0
2017,6,85322410,11,399,SP,4,227700,73847000,481,121760,13332,88
2017,4,85322410,11,455,MG,4,817700,4000,4,212,26,0
2017,5,85322410,11,351,PR,4,915200,4260,0,16,1,0
2017,2,85322410,11,791,PR,4,915200,0,0,44,0,0
2017,8,85322410,11,161,GO,4,817700,12650,2,119,1,0
2017,4,85322410,11,249,MG,4,615100,1,1,3866,113,4
2017,5,85322410,11,767,SC,4,817600,43000,5,1002,32,1
2017,12,85322410,11,687,SC,4,817600,156000,4,6891,22,5
2017,7,85322410,11,267,BA,4,817600,92000,5,700,33,3
2017,11,85322410,11,161,BA,1,517600,2398470,1800,15741,654,24
2017,10,85322410,11,351,SP,1,817800,19017000,28,168524,29,79
2017,11,85322410,11,160,SP,4,817600,23397907,758,53955,7681,46
2017,4,85322410,11,161,SP,4,817700,157512769,1878,198140,18268,117
2017,9,85322410,11,160,RS,4,1017600,3441274,110,18859,1441,22
2017,2,85322410,11,249,SC,4,927800,22000,3,3984,333,45
2017,1,85322410,11,399,SP,4,817700,451483542,5579,1119245,57233,619
2017,2,85322410,11,249,PR,4,915200,103010,5,1108,48,0
2017,6,85322410,11,351,MG,4,817700,1618702,54,8094,386,3
2017,10,85322410,11,160,SP,4,817700,685852630,11741,1455041,119824,695
2017,11,85322410,11,351,AM,1,227600,16950200,292,17514,90,1
2017,3,85322410,11,383,PR,4,915200,1000,0,685,5,1
2017,5,85322410,11,161,SC,4,817600,337000,21,9421,117,11
2017,2,85322410,11,160,SC,4,817600,4815736,172,19687,1179,32
2017,1,85322410,11,741,SP,4,817700,4304199,126,34423,903,20
2017,9,85322410,11,399,RS,4,1017600,120401,8,5590,190,4
2017,9,85322410,11,267,RS,4,1017600,4398001,92,11624,901,13
2017,12,85322410,11,160,AM,4,227700,279303726,5380,1457485,51503,653
2017,11,85322410,11,267,PR,4,915200,1046236,36,2585,263,5
2017,10,85322410,11,160,BA,1,927800,1340000,41,3475,80,0
2017,6,85322410,11,399,SP,4,817700,124638211,2926,552785,27193,237
2017,5,85322410,11,741,AM,4,227700,6581000,71,15443,1031,14
2017,9,85322410,11,267,SP,4,817700,11501030,291,15390,2122,7
2017,1,85322410,11,399,AM,4,227700,194628450,2228,325585,25803,238
2017,6,85322410,11,741,AM,1,227600,3502010,165,12136,126,12
2017,7,85322410,11,493,SC,4,817700,9930,1,880,88,0
2017,10,85322410,11,399,SP,4,817700,122110778,4729,624763,43417,273
2017,11,85322410,11,190,AM,1,227600,32263436,558,137059,488,36
2017,3,85322410,11,249,AM,1,417800,100000,4,3234,1,0
2017,1,85322410,11,267,PR,4,915200,1447332,101,3198,686,3
2017,7,85322410,11,190,SP,1,817800,5285014,241,10110,76,5
2017,11,85322410,11,161,SP,4,817600,3354101,124,9772,1123,5
2017,4,85322410,11,161,AM,1,227600,48081900,860,64463,1052,13
2017,8,85322410,11,161,RS,4,1017600,940201,47,10707,653,7
2017,12,85322410,11,160,MG,4,615100,13068422,267,45486,4310,67
2017,6,85322410,11,776,MG,1,817800,3000,1,63,1,0
2017,7,85322410,11,493,SP,4,817700,5326659,52,12315,683,6
2017,7,85322410,11,160,AM,1,817800,1374816,33,7234,24,3
2017,10,85322410,11,190,SC,4,817700,600,0,75,0,0
2017,7,85322410,11,190,AM,1,227600,63520020,1009,276126,1224,116
2017,1,85322410,11,493,MG,4,615100,106300,2,3681,24,4
2017,6,85322410,11,383,SP,4,817700,388820,3,6164,84,3
2017,11,85322410,11,399,AM,1,717800,6021000,158,15292,51,19
2017,3,85322410,11,791,SP,4,817600,16000,1,85,3,0
2017,12,85322410,11,791,SC,4,817600,10000,0,45,0,0
2017,9,85322410,11,399,PR,4,915200,916295,114,15699,956,18
2017,8,85322410,11,161,RJ,4,817700,65,65,268,898,0
2017,3,85322410,11,160,AM,4,227700,331465647,5028,1389575,42774,760
2017,10,85322410,11,23,SP,4,817700,196861,4,541,248,1
2017,7,85322410,11,687,SP,4,817600,64000,1,426,22,0
2017,5,85322410,11,741,AM,1,227600,1473720,193,4614,136,5
2017,5,85322410,11,399,SC,4,817700,300000,4,5242,366,5
2017,1,85322410,11,161,SP,1,817800,10938000,360,71619,156,39
2017,2,85322410,11,160,AM,1,227600,195858178,3579,781143,2729,427
2017,1,85322410,11,267,AM,4,227700,514706,33,2885,499,1
2017,10,85322410,11,628,SP,4,817700,94500,3,2169,103,3
2017,12,85322410,11,249,AM,4,227700,51155300,1663,197527,13489,135
2017,1,85322410,11,399,RS,4,1017600,136400,15,6469,287,7
2017,7,85322410,11,399,PR,4,817700,405856,29,5932,205,7
2017,11,85322410,11,386,SP,4,817600,139000,9,3102,1722,4
2017,3,85322410,11,249,SP,1,817800,3610,0,58,0,0
2017,7,85322410,11,351,AM,1,227600,14859400,251,26757,109,1
2017,3,85322410,11,687,PR,4,915200,11400,1,755,13,1
2017,1,85322410,11,267,SP,4,817600,2954123,123,8316,617,1
2017,9,85322410,11,493,RS,4,817700,200,0,29,0,0
2017,3,85322410,11,190,AM,1,227600,21873382,641,120371,859,11
2017,11,85322410,11,161,MG,1,817800,199010,19,4252,3,0
2017,11,85322410,11,455,AM,4,227700,2126000,112,19881,2214,24
2017,7,85322410,11,767,RS,4,1017600,2000,0,40,1,0
2017,6,85322410,11,160,BA,4,817600,62000,3,350,22,2
2017,6,85322410,11,399,MG,4,817600,10902,5,1287,77,1
2017,8,85322410,11,161,SP,4,817600,493966,32,2886,369,0
2017,7,85322410,11,190,MG,4,817600,91261,4,893,36,2
2017,7,85322410,11,383,SP,4,817700,440000,4,7027,57,4
2017,3,85322410,11,160,SC,4,817600,4269460,147,21789,997,33
2017,9,85322410,11,403,SP,4,817700,4000,0,14,1,0
2017,9,85322410,11,628,AM,4,227700,400000,7,1804,221,0
2017,1,85322410,11,493,RS,4,817700,100,0,7,3,0
2017,2,85322410,11,190,PR,4,915200,22600,12,1022,198,10
2017,4,85322410,11,493,BA,4,817600,16000,0,213,3,1
2017,10,85322410,11,190,AM,1,227600,37137690,808,128979,923,71
2017,2,85322410,11,628,SP,4,817700,25020,14,579,70,1
2017,5,85322410,11,267,SC,4,817600,168087,11,6504,98,24
2017,11,85322410,11,149,AM,4,227700,80000,1,62,13,0
2017,3,85322410,11,687,AM,4,227700,150000,10,1486,162,0
2017,11,85322410,11,190,SC,4,817600,17186,3,1920,28,3
2017,1,85322410,11,399,RS,4,817700,440,0,28,5,0
2017,8,85322410,11,267,SP,4,817600,2950000,123,7684,571,1
2017,1,85322410,11,161,MG,4,817700,2832000,118,7971,1080,5
2017,2,85322410,11,249,SC,4,817600,167500,6,4522,56,10
2017,3,85322410,11,160,AM,4,227600,2744018,148,30626,1069,33
2017,11,85322410,11,687,AM,4,227700,160000,6,920,51,0
2017,11,85322410,11,455,AM,1,717800,605000,2,9171,1,11
2017,4,85322410,11,160,MG,1,817800,2544383,475,554271,577,333
2017,9,85322410,11,455,AM,4,227700,5722000,206,57646,4648,59
2017,2,85322410,11,741,AM,1,717800,340000,5,343,3,0
2017,11,85322410,11,365,SP,4,817600,30000,70,1725,186,0
2017,1,85322410,11,190,AM,1,227600,143537000,2855,325505,2817,258
2017,2,85322410,11,161,BA,4,817700,32000,2,533,18,3
2017,3,85322410,11,267,MG,4,615100,876527,38,1583,303,1
